,method,finetune,dataset,alpha,n_epochs,lr,beta,regular_weight,K,Results/test_acc,Results/test_acc_bottom_decile,Results/test_acc_std,Results/test_loss,Results/test_loss_bottom_decile,Results/test_loss_std,Results/val_acc,Results_unseen/test_acc,Results_unseen/test_acc_bottom_decile,Results_unseen/test_acc_std,Results_unseen/test_loss,Results_unseen/test_loss_bottom_decile,Results_unseen/test_loss_std,Results_weighted/test_acc,Results_weighted/test_loss,Results_weighted_unseen/test_acc,Results_weighted_unseen/test_loss,sys_avg/total_model_size,sys_avg/total_upload_bytes,sys_avg/local_convergence_round,sys_avg/global_convergence_time_minutes,sys_avg/fl_end_time_minutes,sys_avg/total_flops,sys_avg/global_convergence_round,sys_avg/total_download_bytes,sys_avg/local_convergence_time_minutes
10,exact,0,cifar--alpha5.0,5.0,6,0.1,0.9,,,0.7191939239537642,0.66,0.04909757829450924,1.1277015244113944,0.8174156427114934,0.2527087538468099,0.7214909179256798,0.7148873466209155,0.6728971962616822,0.04064535900321932,1.1627210827547156,0.9211581939848784,0.19376435887775473,0.7186910006293267,1.1257472736426894,0.7158150851581508,1.1577030985459793,2.04M,288.5K,11.0990099009901,22.618270819801985,22.622636258250825,806.42G,120.0,287.7K,2.291703641914191
11,exact,0,cifar--alpha5.0,5.0,6,0.01,0.9,,,0.6828429016656509,0.6153846153846154,0.05085374121449007,1.049310780166315,0.8275958372736877,0.18110205706401836,0.6839186271554534,0.6790007254348457,0.6385542168674698,0.042246455936002264,1.065663077696113,0.858212300066678,0.1518066876060771,0.6829452485840151,1.0482379954316476,0.6807785888077859,1.065299501442271,2.04M,288.5K,11.0990099009901,22.575891752145218,22.57998610561056,806.42G,120.0,287.7K,2.1741125405940593
12,exact,0,cifar--alpha5.0,5.0,6,0.005,0.9,,,0.6824385793744252,0.6262626262626263,0.04996142873655902,1.0026655290190196,0.8110523262331563,0.15445383148157213,0.6807377373112489,0.6786231217501749,0.6379310344827587,0.038066453229739526,1.0044203139169388,0.83332060418039,0.1232647703770422,0.6820641913152926,1.00246709573034,0.6793187347931874,1.0047819156136246,2.04M,527.47K,11.0990099009901,41.186371497524746,41.18813063844884,1.44T,220.0,526.67K,2.15035754009901
13,exact,0,cifar--alpha5.0,5.0,6,0.5,0.9,,,0.663956621837742,0.5916666666666667,0.05216072560827331,1.3377877354590826,1.046813521018395,0.2395111413060946,0.6602956812231079,0.6599750698752563,0.6144578313253012,0.041823839522064525,1.37844865232301,1.1213419208159814,0.2075646822089937,0.663058527375708,1.338201315493585,0.6613138686131387,1.370700262940133,2.04M,336.29K,11.0990099009901,24.75088173333333,24.752959081518153,939.6G,140.0,335.49K,2.223774005940594
14,exact,0,cifar--alpha5.0,5.0,3,0.1,0.9,,,0.722956415984784,0.6666666666666666,0.045677518348703545,1.0341983371737642,0.75472228858206,0.2243175668266935,0.7214281574970725,0.7089383688036922,0.64,0.053815533585280545,1.0829647281974994,0.9026678690314291,0.1736430150820346,0.7225928256765262,1.0321461801542011,0.7104622871046229,1.0791861569069308,2.04M,288.5K,11.0990099009901,13.703485626732672,13.707164115181518,422.98G,120.0,287.7K,1.3398196128712874
15,exact,0,cifar--alpha5.0,5.0,6,0.05,0.9,,,0.7271351171446169,0.66,0.05088929029569713,1.0176784012745244,0.7729332433806525,0.2278534491872312,0.7276235298605108,0.716639581261013,0.6470588235294118,0.04394257539935715,1.0424765764131831,0.84826427419609,0.16214814596375002,0.7271239773442416,1.0148677903494183,0.7167883211678832,1.0406119448135078,2.04M,288.5K,11.0990099009901,22.734804654950494,22.73645097920792,806.42G,120.0,287.7K,2.1700735013201324
16,exact,0,cifar--alpha5.0,5.0,3,0.01,0.9,,,0.6963956670144524,0.638095238095238,0.0474322310472304,0.9495800507675228,0.7413739514350891,0.16083376630702367,0.699042149095139,0.6909248613326673,0.6354166666666666,0.04050850732356296,0.9601757934895284,0.7860303358598189,0.13072716404642554,0.6956576463184393,0.9496178924292444,0.691970802919708,0.95951982078181,2.04M,527.47K,11.0990099009901,23.88106249026403,23.88385925792079,772.09G,220.0,526.67K,1.172595803630363
17,exact,0,cifar--alpha5.0,5.0,3,0.5,0.9,,,0.6698869436294825,0.6138613861386139,0.04595807397892684,1.3787974751203542,1.0339812169203888,0.2441202964804161,0.6750947766944411,0.6718886378599802,0.625,0.044070060244635285,1.335655373325186,1.068386059113831,0.1826791656815445,0.6698552548772813,1.3785156620664334,0.672992700729927,1.335197216000435,2.04M,336.29K,11.0990099009901,14.822866976402642,14.82557391485149,492.87G,140.0,335.49K,1.2030109978547854
18,exact,0,cifar--alpha5.0,5.0,3,0.005,0.9,,,0.6895646250893295,0.6296296296296297,0.048993625112909424,0.9333362964475668,0.7466698731145551,0.1454330170376714,0.6892309422005769,0.6924572970180882,0.65625,0.04216749513071264,0.945824559057313,0.7974707383029865,0.1286739429160449,0.6891126494650723,0.932804426040191,0.6934306569343066,0.9455220195208732,2.04M,862.03K,11.0990099009901,35.155098209900984,35.157895855445545,1.23T,360.0,861.23K,1.154216465511551
19,exact,0,cifar--alpha5.0,5.0,3,0.05,0.9,,,0.7295647091419759,0.6634615384615384,0.05162964695627396,0.9617273752595672,0.7194247647838773,0.20430088583386277,0.7351818776042277,0.7319328420298369,0.6923076923076923,0.045113806780624134,0.9493785264339968,0.78565898808566,0.14386281929055122,0.7292636878539962,0.9589259335182166,0.7328467153284671,0.9455169169862196,2.04M,336.29K,11.0990099009901,13.852918815346532,13.856580871947193,492.87G,140.0,335.49K,1.2458581417491748
20,exact,1,cifar--alpha5.0,5.0,6,0.1,0.9,,,0.7198089878516406,0.6638655462184874,0.047275182591080496,1.1397915322851238,0.8359383840476518,0.2473642479268634,0.7179744169836129,0.7150365370443807,0.6442307692307693,0.0509829582677746,1.173460739206479,0.9715650171603796,0.1954286968605437,0.7194461925739459,1.136795638924168,0.716301703163017,1.169274983839687,2.04M,288.5K,11.0990099009901,22.53954458217822,22.543462920297028,813.4G,120.0,287.7K,2.2549595570957095
21,exact,1,cifar--alpha5.0,5.0,6,0.01,0.9,,,0.6413860369438419,0.575,0.05395507514731816,1.2458315031711515,0.9448805766142144,0.2470118961960588,0.6435048570528883,0.6411438211472399,0.5961538461538461,0.03710689614733847,1.2163047540740703,0.959930821355567,0.2010683138710201,0.6410320956576463,1.246193984030515,0.6428223844282238,1.2130016188551909,2.04M,288.5K,11.0990099009901,21.919607006930697,21.9233095169967,813.4G,120.0,287.7K,2.175655454455445
22,exact,1,cifar--alpha5.0,5.0,6,0.5,0.9,,,0.09969211463992296,0.050505050505050504,0.047328943773416246,2.309390935517035,2.2753495654544316,0.023640347973533166,0.09744574838289476,0.10404644068076878,0.04807692307692308,0.0456929058383161,2.310621109861198,2.29522172609965,0.02009408398360251,0.09905601006922592,2.309418553357758,0.10364963503649637,2.3111545979251535,2.04M,169.01K,11.0990099009901,12.982119742574255,12.98565597508251,476.93G,70.0,168.21K,2.2241929255775577
23,exact,1,cifar--alpha5.0,5.0,6,0.005,0.9,,,0.5772670183610014,0.48514851485148514,0.07672560793191376,1.420755561445674,1.041129699775151,0.34962849731096834,0.5779625716932658,0.5866858863510347,0.52,0.05244525287796364,1.371711645876308,1.0942756289785558,0.2574790402077774,0.5783511642542479,1.418810051778077,0.5897810218978102,1.362913125680891,2.04M,384.08K,11.0990099009901,30.21759222623763,30.220608344884496,1.06T,160.0,383.29K,2.3400256458745874
24,exact,1,cifar--alpha5.0,5.0,6,0.05,0.9,,,0.7289503575493732,0.6666666666666666,0.05212181897293639,1.0485772061695886,0.7715846475111235,0.23714967227489625,0.7275459622399338,0.7236749456861921,0.6885245901639344,0.03812473710714503,1.027613749744048,0.82431621985002,0.1496591241399835,0.729137822529893,1.045571860163329,0.724087591240876,1.0253762273167752,2.04M,336.29K,11.0990099009901,26.1721604369637,26.176840024752476,947.77G,140.0,335.49K,2.2216343580858084
25,exact,1,cifar--alpha5.0,5.0,3,0.1,0.9,,,0.7219427556984487,0.6593406593406593,0.04655078596666399,1.035991937665124,0.7632642454571195,0.2170187337865895,0.7234262629256426,0.7131083418495681,0.6458333333333334,0.04685170329830056,1.0435929786961164,0.8205312716673656,0.19693207482490432,0.7218376337319069,1.0331327364121812,0.7143552311435523,1.0384718940060793,2.04M,288.5K,11.0990099009901,12.774103694554451,12.77742313976898,429.69G,120.0,287.7K,1.295225766336634
26,exact,1,cifar--alpha5.0,5.0,3,0.01,0.9,,,0.6587473908394902,0.59,0.05618015542320634,1.0945655292806074,0.8439551477248852,0.19845477986232848,0.6641015506269936,0.6533450946006722,0.5948275862068966,0.04670136724321129,1.0842989304641673,0.8892007030059244,0.17578559287813167,0.6587791063561989,1.0932362176554102,0.6554744525547446,1.082539396361423,2.04M,503.57K,11.0990099009901,22.463374685478556,22.4666668820132,749.2G,210.0,502.77K,1.3914917534653466
27,exact,1,cifar--alpha5.0,5.0,3,0.5,0.9,,,0.09969211463992296,0.050505050505050504,0.047328943773416246,2.306388824352679,2.281726978443287,0.016878039574948576,0.09744574838289476,0.10404644068076878,0.04807692307692308,0.0456929058383161,2.3072530926365933,2.2951221409965963,0.014376949771734211,0.09905601006922592,2.3064380897224286,0.10364963503649637,2.3075639372034376,2.04M,169.01K,11.0990099009901,7.369324128052805,7.372930610561056,251.87G,70.0,168.21K,1.212373914521452
28,exact,1,cifar--alpha5.0,5.0,3,0.005,0.9,,,0.5783711677696752,0.4942528735632184,0.07386106129521701,1.3037296633841975,0.9665900082201572,0.2771972906078538,0.58280477360225,0.5849776830528342,0.5096153846153846,0.06463706931856021,1.2525767447476517,1.036215340191463,0.20768357166080667,0.5788546255506608,1.3007068120257297,0.5892944038929441,1.2430190512153645,2.04M,503.57K,11.0990099009901,22.49417684834983,22.49699947112211,749.2G,210.0,502.77K,1.3172661995049504
29,exact,1,cifar--alpha5.0,5.0,3,0.05,0.9,,,0.7300418378336178,0.6666666666666666,0.049862466456584195,0.960646612552428,0.7100434882925191,0.19525325720533232,0.7360558650312289,0.7342411952095192,0.6896551724137931,0.03582136151699974,0.9695102971975168,0.8086778965863315,0.14439153363548243,0.7300188797986155,0.957698247660962,0.7347931873479319,0.9668353769610978,2.04M,312.39K,11.0990099009901,13.66764570610561,13.670791964686469,465.27G,130.0,311.59K,1.3088278110561058
30,exact,0,cifar--alpha5.0,5.0,6,0.1,0.7,,,0.7184824353768012,0.65,0.050811219992100184,1.0360082350823796,0.7665841462565404,0.23108491625154493,0.7202084304050176,0.7165023240325747,0.6442307692307693,0.05377552335676498,1.0381672724777733,0.834560087621212,0.1803266584434724,0.7181875393329138,1.0346957910023489,0.7177615571776156,1.0344412483220553,2.04M,288.5K,11.0990099009901,21.11815504966997,21.12168317359736,806.42G,120.0,287.7K,2.184121539438944
31,exact,0,cifar--alpha5.0,5.0,6,0.01,0.7,,,0.6991309053003416,0.6373626373626373,0.04887532336211672,0.9417588196124916,0.7468994926003849,0.15388735004722076,0.7002341608577095,0.6888273812528981,0.65,0.039973289779217575,0.9408098052960204,0.7712596958538271,0.13138512010598724,0.6988042794210195,0.941645171992332,0.6900243309002433,0.9398845538895786,2.04M,455.78K,11.0990099009901,33.379353515511546,33.381833636798675,1.24T,190.0,454.98K,2.1347258405940592
32,exact,0,cifar--alpha5.0,5.0,6,0.5,0.7,,,0.09969211463992296,0.050505050505050504,0.047328943773416246,2.306575603006231,2.2820211428183095,0.017242335543842812,0.09744574838289476,0.10404644068076878,0.04807692307692308,0.0456929058383161,2.3076637810658105,2.296371593475342,0.014465394423310645,0.09905601006922592,2.3066231091417104,0.10364963503649637,2.307970437516261,2.04M,169.01K,11.0990099009901,13.0214294660066,13.023926399174917,472.87G,70.0,168.21K,2.3275466297029705
33,exact,0,cifar--alpha5.0,5.0,6,0.005,0.7,,,0.692515009742715,0.6285714285714286,0.04853949191456727,0.9425202853362812,0.7597042507595486,0.15078822278456042,0.6925642819809708,0.6918465631380957,0.6458333333333334,0.035765343945958636,0.9566391888918018,0.7902983247109179,0.12521068184928075,0.6921334172435494,0.9421900049157914,0.6929440389294403,0.9564130160640336,2.04M,862.03K,11.0990099009901,62.62930952854786,62.633033043069304,2.35T,360.0,861.23K,2.156129572277228
34,exact,0,cifar--alpha5.0,5.0,6,0.05,0.7,,,0.7311218410765153,0.6666666666666666,0.04497081559830795,0.9513056302539058,0.7037770702288701,0.2007081641238631,0.7312867729841694,0.7289077289940853,0.6724137931034483,0.03960653617732174,0.9659341068162434,0.7918964646079324,0.1465535388240641,0.7310258023914411,0.9485875141544912,0.7294403892944039,0.9629758502735128,2.04M,312.39K,11.0990099009901,23.14163007359737,23.145094070462047,873.14G,130.0,311.59K,2.1395454820132014
35,exact,0,cifar--alpha5.0,5.0,3,0.1,0.7,,,0.7262889513512805,0.6666666666666666,0.045577672892868744,1.015648277609759,0.7928877558026995,0.213539185188813,0.7271919590867858,0.7169115887293039,0.6458333333333334,0.0519466500979904,1.0374492257917567,0.8968564170711445,0.15577477603301598,0.7259911894273128,1.0145543300850677,0.7182481751824817,1.0330412193661478,2.04M,336.29K,11.0990099009901,14.018630560561055,14.020804073762378,492.87G,140.0,335.49K,1.2698962858085807
36,exact,0,cifar--alpha5.0,5.0,3,0.01,0.7,,,0.7040592486527755,0.6476190476190476,0.04749912513326779,0.9078975730172374,0.7186650471253828,0.1408256498152089,0.7057500948058835,0.6900926929150291,0.6404494382022472,0.04670538249806183,0.9069303091017352,0.7459976965526365,0.12085975797550182,0.7037130270610447,0.9076143608296664,0.691970802919708,0.9059924766965156,2.04M,670.85K,11.0990099009901,27.53484703003301,27.537002816336635,981.56G,280.0,670.05K,1.260386961551155
37,exact,0,cifar--alpha5.0,5.0,3,0.5,0.7,,,0.09969211463992296,0.050505050505050504,0.047328943773416246,2.3058638505912663,2.2843056166613542,0.015214980008354063,0.09744574838289476,0.10404644068076878,0.04807692307692308,0.0456929058383161,2.307044899534129,2.2963901014888988,0.012451033097498223,0.09905601006922592,2.3059063139916067,0.10364963503649637,2.3072695467593896,2.04M,169.01K,11.0990099009901,7.232685825907589,7.235424104455445,247.97G,70.0,168.21K,1.2768732889438943
38,exact,0,cifar--alpha5.0,5.0,3,0.005,0.7,,,0.6901285270852415,0.6263736263736264,0.05067234079162496,0.9174809771036812,0.7429368518433481,0.13531621994642967,0.6883722617734749,0.6904712081267248,0.6379310344827587,0.04041615181737797,0.9255447631009068,0.7903152355607951,0.11491769920199404,0.6901195720578981,0.9169878197536154,0.6914841849148419,0.9247428715954152,2.04M,862.03K,11.0990099009901,35.053687047524754,35.05633951831683,1.23T,360.0,861.23K,1.2633213349834982
39,exact,0,cifar--alpha5.0,5.0,3,0.05,0.7,,,0.7306491875113579,0.6666666666666666,0.04975562913851512,0.9065613557905912,0.6894053816795349,0.18743062960944873,0.7366967234931282,0.7273787570345467,0.6923076923076923,0.03893830699978507,0.8861067728617635,0.746417113867673,0.13233556149438902,0.7308999370673379,0.9044484697489796,0.7284671532846715,0.8826781970886128,2.04M,336.29K,11.0990099009901,14.298292659240923,14.30028369059406,492.87G,140.0,335.49K,1.3508997589108909
40,exact,1,cifar--alpha5.0,5.0,6,0.1,0.7,,,0.7186415524390959,0.65,0.0522919785025688,1.0411983307127273,0.7606643612857338,0.2241525349054388,0.7211694351642908,0.7153362794865684,0.6346153846153846,0.05404411374606296,1.049336194011588,0.80879300290888,0.17394523850091023,0.7184392699811202,1.0399206495070168,0.7167883211678832,1.046394621854571,2.04M,288.5K,11.0990099009901,22.236332154290423,22.2399171039604,813.4G,120.0,287.7K,2.2711278973597357
41,exact,1,cifar--alpha5.0,5.0,6,0.01,0.7,,,0.6402421046081924,0.5673076923076923,0.05989755182826147,1.1350335592728675,0.8705215784681946,0.21792295692847305,0.6426880263995578,0.649760110438173,0.6020408163265306,0.044631445793519776,1.0997637746534878,0.9026565070737872,0.15990190639012605,0.6412838263058528,1.1328241675592785,0.6520681265206812,1.0975161614209197,2.04M,384.08K,11.0990099009901,29.327386971122113,29.33151754768977,1.06T,160.0,383.29K,2.200815805280528
42,exact,1,cifar--alpha5.0,5.0,6,0.5,0.7,,,0.09969211463992296,0.050505050505050504,0.047328943773416246,2.306708498440133,2.2813694630899737,0.017879545511188272,0.09744574838289476,0.10404644068076878,0.04807692307692308,0.0456929058383161,2.3079349055540455,2.295705728530884,0.015034801173203988,0.09905601006922592,2.306746343278975,0.10364963503649637,2.308281759276007,2.04M,169.01K,11.0990099009901,13.086500471452146,13.089960312871284,476.93G,70.0,168.21K,2.2225366721122115
43,exact,1,cifar--alpha5.0,5.0,6,0.005,0.7,,,0.5588671133376157,0.46464646464646464,0.0738660045731874,1.3638128136656196,1.021911816596985,0.33046988609016836,0.5595975096023105,0.577366405518935,0.4941176470588235,0.06779625155326345,1.28440285277598,0.9763086908742,0.2769074780616143,0.5602265575833858,1.3637391828370964,0.5805352798053528,1.2783525512166267,2.04M,384.08K,11.0990099009901,29.19307112343234,29.196732200660065,1.06T,160.0,383.29K,2.2502651759075905
44,exact,1,cifar--alpha5.0,5.0,6,0.05,0.7,,,0.7297264104385449,0.6571428571428571,0.04935414783687846,0.9655896222300044,0.716446413650169,0.20998909061163187,0.7328177118527949,0.7247280095887231,0.69,0.039972287209191895,0.9539738811645307,0.7201139460910451,0.1413966755375263,0.7300188797986155,0.9632674407140664,0.7245742092457421,0.951788708980936,2.04M,336.29K,11.0990099009901,26.42178783316832,26.425332691254138,947.77G,140.0,335.49K,2.316715516831683
45,exact,1,cifar--alpha5.0,5.0,3,0.1,0.7,,,0.7262924675121147,0.6630434782608695,0.04879714287855864,1.0186091917291935,0.7884057429101732,0.21914658691106387,0.7253536021063167,0.7065115544658708,0.6458333333333334,0.04260425285325847,1.0299700465941952,0.8006694496396076,0.16839215774182825,0.7259911894273128,1.017545349835087,0.7075425790754258,1.0262759311065766,2.04M,336.29K,11.0990099009901,15.848585993069303,15.852379572772277,500.71G,140.0,335.49K,1.446047861881188
46,exact,1,cifar--alpha5.0,5.0,3,0.01,0.7,,,0.6513743583689597,0.5934065934065934,0.054432361833393346,1.063570190855614,0.8197024154663086,0.18146930730919444,0.6592525957816148,0.6505802049778827,0.59375,0.050310225397433864,1.052572543722205,0.8859988339593478,0.15218536692713697,0.6514789175582127,1.0623699062648055,0.6525547445255474,1.0499933047596266,2.04M,503.57K,11.0990099009901,22.63222497227723,22.636877011881182,749.2G,210.0,502.77K,1.357548766831683
47,exact,1,cifar--alpha5.0,5.0,3,0.5,0.7,,,0.09969211463992296,0.050505050505050504,0.047328943773416246,2.305550032012059,2.283337284017492,0.01480782634255445,0.09744574838289476,0.10404644068076878,0.04807692307692308,0.0456929058383161,2.3064641817567137,2.2952775534461525,0.012498505209534758,0.09905601006922592,2.3055981719171275,0.10364963503649637,2.306714235199049,2.04M,169.01K,11.0990099009901,7.6016375247524754,7.604928118481848,251.87G,70.0,168.21K,1.2941285028052807
48,exact,1,cifar--alpha5.0,5.0,3,0.005,0.7,,,0.5679062795481626,0.4827586206896552,0.0710188846527035,1.3145616374846671,0.9855740803938644,0.26395816100458874,0.5668871221728993,0.5821484229946436,0.5096153846153846,0.06811447986208535,1.2514197610193851,1.0733130487528717,0.1936176611391433,0.5682819383259912,1.311591041324305,0.5863746958637469,1.2425324416798686,2.04M,503.57K,11.0990099009901,22.492652694719467,22.494973261881185,749.2G,210.0,502.77K,1.4186019064356437
49,exact,1,cifar--alpha5.0,5.0,3,0.05,0.7,,,0.7345208710954927,0.67,0.048665192434373714,0.9103858043866372,0.6999607398672011,0.1807613723870857,0.7359594638665492,0.7295017719298382,0.6823529411764706,0.04323557265795434,0.900669530003914,0.7017520432730755,0.13870311810187858,0.734550031466331,0.9077603681070426,0.7304136253041362,0.8970581717299719,2.04M,336.29K,11.0990099009901,14.816603495049508,14.8184786970297,500.71G,140.0,335.49K,1.3198858023102311
50,exact,0,cifar--alpha5.0,5.0,6,0.1,0.5,,,0.7240930648335155,0.6666666666666666,0.04689286848678439,0.979164063014554,0.7641045467569194,0.20248128182146655,0.731853737111269,0.7269643594820724,0.6728971962616822,0.053047404555813873,0.9464845944517922,0.7558000987226313,0.1630979575253844,0.7243549402139711,0.9774522238314156,0.7279805352798053,0.9431187596199286,2.04M,336.29K,11.0990099009901,25.484353008580857,25.48789790643565,939.6G,140.0,335.49K,2.261590411221122
51,exact,0,cifar--alpha5.0,5.0,6,0.01,0.5,,,0.7058366618172072,0.6442307692307693,0.048318631483279605,0.8971273568794678,0.7117610093085996,0.13419279593281075,0.7066202055643414,0.6934543393806873,0.6506024096385542,0.04059413742394909,0.8936867971775099,0.7421186892491467,0.11097994387775384,0.7056010069225929,0.8971303814662241,0.6948905109489051,0.8927283205835198,2.04M,670.85K,11.0990099009901,50.01106919834984,50.01443073052808,1.83T,280.0,670.05K,2.180309984323433
52,exact,0,cifar--alpha5.0,5.0,6,0.5,0.5,,,0.09878875609529514,0.0,0.06707524108309598,2.304635230908784,2.2927621579637716,0.01026939743718262,0.09507727265466652,0.10473578392988436,0.0,0.07753794392585099,2.305276841563902,2.2914098403492913,0.011466846106182076,0.09842668344870988,2.304578973153164,0.10608272506082723,2.3049768479201047,2.04M,264.6K,11.0990099009901,19.467788063861384,19.471689560561053,740.27G,110.0,263.8K,2.098807724587459
53,exact,1,cifar--alpha5.0,5.0,6,0.1,0.5,,,0.727842877563598,0.6534653465346535,0.04841208205706734,0.9740972954432988,0.7398112421637183,0.20075972217815255,0.7344683895565366,0.7197122021704093,0.67,0.04848165209597276,0.951288309476865,0.7603199869753366,0.1629628738749935,0.7273757079924481,0.9721792594001388,0.7206812652068126,0.947628075232471,2.04M,336.29K,11.0990099009901,25.93028517953796,25.93363832079207,947.77G,140.0,335.49K,2.254411257590759
54,exact,0,cifar--alpha5.0,5.0,6,0.005,0.5,,,0.7000257692884545,0.6416666666666667,0.04633620970776009,0.9080319216212316,0.7407549240372397,0.13837463212611417,0.7033518212957113,0.694793402475465,0.66,0.040362085961858925,0.9053657462874158,0.7574610991298028,0.1179495712934426,0.699685336689742,0.9078845167616962,0.6958637469586375,0.904437704707004,2.04M,1.38M,11.0990099009901,104.81402344059408,104.81679891353136,3.84T,590.0,1.38M,2.1617659420792075
55,exact,1,cifar--alpha5.0,5.0,6,0.01,0.5,,,0.6697621302479119,0.57,0.06248797778023321,1.0481714718316737,0.8174666703916064,0.19796094634995745,0.6748856418239143,0.6686666126057639,0.6057692307692307,0.05417549400342706,1.0548324519573131,0.8386042708700353,0.17344440588662657,0.6699811202013846,1.04782481048575,0.6710462287104623,1.0484674286958364,2.04M,814.24K,11.0990099009901,63.03064605973598,63.034279069967,2.24T,340.0,813.44K,2.2691244330033005
56,exact,0,cifar--alpha5.0,5.0,6,0.05,0.5,,,0.7331671678564383,0.6761904761904762,0.043143816057469926,0.9039496339383672,0.6752806189013463,0.1885795224434332,0.7395931696256077,0.7301039781381911,0.6822429906542056,0.04282555057796795,0.9061037786297828,0.7276412607675575,0.1305440754760954,0.7332913782252989,0.9017508476563478,0.7313868613138687,0.9036831982524436,2.04M,407.98K,11.0990099009901,30.99520282673268,31.00018970957096,1.11T,170.0,407.18K,2.304958036138614
57,exact,0,cifar--alpha5.0,5.0,3,0.1,0.5,,,0.7266969813910585,0.6666666666666666,0.04926711216677514,0.9368517342971604,0.71970217162316,0.19114751290162044,0.726141252017754,0.7215208046630485,0.6588235294117647,0.04644314047457472,0.9310399862628423,0.7659809991537806,0.16616121281471927,0.7262429200755192,0.9362767085068447,0.7226277372262774,0.9267658892919256,2.04M,336.29K,11.0990099009901,14.45182718168317,14.454068846699666,492.87G,140.0,335.49K,1.314828151320132
58,exact,1,cifar--alpha5.0,5.0,6,0.5,0.5,,,0.09969211463992296,0.050505050505050504,0.047328943773416246,2.305296406950128,2.2846922079722085,0.014125669628999403,0.09744574838289476,0.10404644068076878,0.04807692307692308,0.0456929058383161,2.306528549036384,2.297322183496812,0.011812880853740423,0.09905601006922592,2.3053332961678428,0.10364963503649637,2.306743546994063,2.04M,169.01K,11.0990099009901,13.039499886963696,13.042925290429045,476.93G,70.0,168.21K,2.1607444935643563
59,exact,1,cifar--alpha5.0,5.0,6,0.005,0.5,,,0.5752573742595091,0.4827586206896552,0.07062681207061944,1.2865398867540452,0.9842732337723792,0.2720415381852992,0.5669553080771481,0.5880393842559369,0.49,0.07398628964360393,1.2222114996982862,0.9031112239045916,0.2594191196518911,0.5753303964757709,1.2857126512967374,0.5897810218978102,1.2203085568409475,2.04M,599.16K,11.0990099009901,45.774090169141914,45.77705118547854,1.65T,250.0,598.36K,2.255461877227723
60,exact,0,cifar--alpha5.0,5.0,3,0.01,0.5,,,0.7128796692193617,0.6551724137931034,0.049080618120672784,0.8887088635976419,0.692043892157975,0.14756419358500483,0.7134240564838034,0.700821826224022,0.6506024096385542,0.03962988853633067,0.893019715914716,0.7268429814644579,0.11214440336784276,0.7125235997482694,0.8885213984829439,0.702676399026764,0.891453795102391,2.04M,909.82K,11.0990099009901,38.187807870957094,38.190827263036304,1.3T,380.0,909.03K,1.326318670132013
61,exact,1,cifar--alpha5.0,5.0,6,0.05,0.5,,,0.7321921239752147,0.6703296703296703,0.046586612200953594,0.8877995121456556,0.6787432531515757,0.17901479753268532,0.7369567334326668,0.7300965566288491,0.6770833333333334,0.035732957095673125,0.8649634679380107,0.6926837534789579,0.12708437517570345,0.7320327249842669,0.8861325552793721,0.7309002433090024,0.8631994398550976,2.04M,336.29K,11.0990099009901,25.85576707656766,25.859018257755775,947.77G,140.0,335.49K,2.268303271947195
62,exact,0,cifar--alpha5.0,5.0,3,0.5,0.5,,,0.09878875609529514,0.0,0.06707524108309598,2.304198719960607,2.293281683879616,0.009672789071629415,0.09507727265466652,0.10473578392988436,0.0,0.07753794392585099,2.304630094798509,2.290802635130335,0.010621336309363271,0.09842668344870988,2.3041683880017945,0.10608272506082723,2.304367577536553,2.04M,264.6K,11.0990099009901,11.027735138613863,11.031257507425744,388.26G,110.0,263.8K,1.2421912315181518
63,exact,1,cifar--alpha5.0,5.0,3,0.1,0.5,,,0.7245779499706672,0.6699029126213593,0.04906930366171179,0.9402267622986556,0.7078287776457061,0.191836951045345,0.7264631871649356,0.7238621320633479,0.6470588235294118,0.04969012420412761,0.9278107002006556,0.7407270224697619,0.16006216520096483,0.7243549402139711,0.9389438025842088,0.7245742092457421,0.9253151719732586,2.04M,336.29K,11.0990099009901,16.064336581353135,16.066709783663367,500.71G,140.0,335.49K,1.390090964191419
64,exact,0,cifar--alpha5.0,5.0,3,0.005,0.5,,,0.7022342273743517,0.6416666666666667,0.04886390889250373,0.8889522163478762,0.719386839079407,0.13372989003670674,0.7040126941090559,0.700412490051802,0.6634615384615384,0.04569755193500261,0.8855504747735445,0.736373688814775,0.11495527628672111,0.7015733165512901,0.8886842739151156,0.7021897810218978,0.8844329202552201,2.04M,1.36M,11.0990099009901,56.95433394851485,56.95637000874588,1.98T,580.0,1.35M,1.256019312211221
65,exact,1,cifar--alpha5.0,5.0,3,0.01,0.5,,,0.661133631259862,0.5833333333333334,0.05607390679211263,1.0303714982119043,0.825845848670048,0.17809781811338393,0.6666676292905496,0.6534560220036558,0.5887850467289719,0.061199999919195947,1.024556038290794,0.8437372660636902,0.16031568134046234,0.6616740088105727,1.0277877127162085,0.6559610705596107,1.0215280620286065,2.04M,742.54K,11.0990099009901,34.131760489438946,34.134714898349834,1.08T,310.0,741.75K,1.4030177051155115
